chr,start,end,hervd_name,intact_ENV,intact_POL,intact_GAG,SNP,SNP_phenotype,dist_from_SNP,virus_length_bp,nearest_gene,dist_nearest_gene
chrX,100438235,100444860,"ERV_4380414_LTR14A,HERVK14_int",TRUE,TRUE,TRUE,None,None,-1,6625,CENPI,19573
chrX,101116242,101118348,ERV_4276960_PABL_B_int,TRUE,TRUE,TRUE,None,None,-1,2106,NXF5,3693
chrX,101430158,101436617,"ERV_4380982_HERVK22_int,LTR22C2",TRUE,TRUE,TRUE,None,None,-1,6459,BEX5,19209
chrX,102243768,102246622,"ERV_4381426_LOR1a,LOR1_int",FALSE,TRUE,FALSE,None,None,-1,2854,LINC00630,24317
chrX,102683983,102690382,"ERV_4381752_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6399,BEX3,50891
chrX,103016087,103022246,"ERV_4381970_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6159,RAB9B,9005
chrX,104127825,104133099,ERV_4279309_HERV9NC_int,TRUE,TRUE,TRUE,None,None,-1,5274,IL1RAPL2,322220
chrX,105244784,105248127,"ERV_4280120_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,3343,SERPINA7,28298
chrX,105291631,105293150,ERV_4280157_PRIMA4_int,FALSE,TRUE,TRUE,None,None,-1,1519,SERPINA7,8913
chrX,105425604,105430564,ERV_4383502_HERV9_int,TRUE,FALSE,TRUE,None,None,-1,4960,PWWP3B,18267
chrX,105639839,105644644,"ERV_4383580_LTR53_int,LTR53",FALSE,TRUE,FALSE,None,None,-1,4805,PWWP3B,186890
chrX,107114435,107122952,"ERV_4384575_LTR1D1,MER52_int",TRUE,TRUE,TRUE,None,None,-1,8517,LOC101928335,14874
chrX,107387342,107391208,ERV_4384764_HERVL_int,FALSE,TRUE,TRUE,None,None,-1,3866,COL4A6,7628
chrX,107720170,107726853,"ERV_4384978_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6683,COL4A6,37482
chrX,108057292,108062104,"ERV_4385159_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,4812,LOC101928358,75159
chrX,108421574,108427389,"ERV_4282551_HERVH_int,LTR7A",FALSE,TRUE,TRUE,None,None,-1,5815,GUCY2F,188745
chrX,108520727,108524286,"ERV_4385332_LTR12_,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,3559,GUCY2F,91848
chrX,108548410,108555074,"ERV_4385343_LTR28B,MER52_int",FALSE,TRUE,TRUE,None,None,-1,6664,GUCY2F,61060
chrX,109109303,109114104,"ERV_4385642_HERVH_int,LTR7Y",FALSE,TRUE,TRUE,None,None,-1,4801,LOC105373311,131116
chrX,110787035,110792905,"ERV_4284632_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5870,SERTM2,21408
chrX,110915345,110918455,ERV_4386787_PRIMA4_int,FALSE,TRUE,TRUE,None,None,-1,3110,ALG13,5942
chrX,111353747,111359477,ERV_4387095_HERV9NC_int,TRUE,TRUE,TRUE,None,None,-1,5730,TRPC5,27743
chrX,111773608,111779587,"ERV_4285467_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5979,RTL4,73135
chrX,112351946,112357652,"ERV_4387715_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5706,LOC101928437,71698
chrX,112419358,112423804,"ERV_4387763_HERVH_int,LTR7Y,LTR7B",TRUE,TRUE,TRUE,None,None,-1,4446,LOC101928437,137850
chrX,113003675,113008728,"ERV_4286373_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,5053,XACT,142235
chrX,113222010,113229824,"ERV_4286550_LOR1a,LOR1_int",TRUE,TRUE,TRUE,None,None,-1,7814,XACT,360570
chrX,113283263,113294822,"ERV_4286611_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,11559,XACT,421823
chrX,113701125,113707008,"ERV_4286935_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5883,HTR2C,111542
chrX,113835733,113841705,"ERV_4388567_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5972,HTR2C,23155
chrX,114739982,114743607,ERV_4389113_HERV9_int,FALSE,TRUE,TRUE,None,None,-1,3625,PLS3-AS1,8889
chrX,115166506,115172708,"ERV_4288245_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6202,DANT2,81062
chrX,115375262,115381798,ERV_4288360_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,6536,AGTR2,69035
chrX,115420247,115425653,"ERV_4288392_MER41C,PRIMA41_int",TRUE,TRUE,TRUE,None,None,-1,5406,AGTR2,114020
chrX,115463141,115467998,"ERV_4288413_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,4857,SLC6A14,99775
chrX,115854285,115860728,"ERV_4389639_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6443,LOC100126447,84170
chrX,115871924,115875415,"ERV_4389645_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,3491,LOC100126447,69483
chrX,115946416,115952216,"ERV_4389674_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5800,LOC100126447,5412
chrX,116208628,116213810,ERV_4389793_PRIMA41_int,FALSE,TRUE,TRUE,None,None,-1,5182,LOC100126447,256800
chrX,116413286,116418861,"ERV_4288999_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5575,LOC100126447,461458
chrX,116551809,116556007,"ERV_4289103_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,4198,KLHL13,475768
chrX,117412219,117415604,"ERV_4390370_LTR12C,HERV9NC_int",FALSE,TRUE,TRUE,None,None,-1,3385,WDR44,64431
chrX,117427037,117434699,"ERV_4390377_LTR14A,HERVK14_int",TRUE,TRUE,TRUE,None,None,-1,7662,WDR44,45336
chrX,118018500,118025707,"ERV_4290533_LTR71A,HERVP71A_int",TRUE,TRUE,TRUE,None,None,-1,7207,LINC01285,2522
chrX,118451736,118457450,"ERV_4391200_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5714,LOC101928336,17837
chrX,119213887,119222669,"ERV_4391873_LTR15,HERV15_int",FALSE,TRUE,TRUE,None,None,-1,8782,RHOXF2B,2229
chrX,119280309,119290281,"ERV_4291938_LTR15,HERV15_int",FALSE,TRUE,TRUE,None,None,-1,9972,RHOXF1-AS1,452
chrX,120477750,120482498,"ERV_4392701_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,4748,MIR3672,22327
chrX,120583179,120589582,"ERV_4293018_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6403,MIR3672,78272
chrX,121108399,121115043,"ERV_4293343_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6644,MIR3672,603492
chrX,121355857,121361662,"ERV_4293493_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5805,MIR3672,850950
chrX,121585588,121591221,"ERV_4393222_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,5633,GRIA3,726874
chrX,121742914,121747416,"ERV_4293715_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,4502,GRIA3,570679
chrX,122264834,122266714,"ERV_4294165_HERVH48_int,MER48",TRUE,TRUE,TRUE,None,None,-1,1880,GRIA3,51381
chrX,122681775,122684780,"ERV_4294524_HERVL_int,MLT2A1",FALSE,TRUE,FALSE,None,None,-1,3005,THOC2,49639
chrX,123290089,123296903,"ERV_4394287_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6814,STAG2,53583
chrX,124522687,124528412,"ERV_4395023_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5725,TEX13C,63624
chrX,124565883,124574605,"ERV_4395040_LTR9,HUERS-P3_int",TRUE,TRUE,TRUE,None,None,-1,8722,TEX13C,106820
chrX,124860596,124865249,"ERV_4395164_HERVL_int,MLT2A1",FALSE,TRUE,TRUE,None,None,-1,4653,LOC101928495,378495
chrX,125429836,125432900,ERV_4395429_HERVL_int,FALSE,TRUE,TRUE,None,None,-1,3064,DCAF12L2,129564
chrX,125997030,126002985,"ERV_4297379_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5955,PRR32,41261
chrX,126072414,126079492,"ERV_4395697_HERVL_int,MLT2A1,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,7078,PRR32,116645
chrX,126362056,126366986,"ERV_4297615_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,4930,PRR32,406287
chrX,126529486,126536748,ERV_4297718_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,7262,PRR32,573717
chrX,126839893,126842067,"ERV_4297941_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,2174,ACTRT1,342873
chrX,127396764,127398228,"ERV_4396227_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,1464,ACTRT1,210382
chrX,127549560,127556194,"ERV_4298411_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6634,ACTRT1,363178
chrX,127665824,127671329,ERV_4396349_ERV24_Prim_int,TRUE,TRUE,TRUE,None,None,-1,5505,ACTRT1,479442
chrX,129411159,129421862,"ERV_4300214_HERV4_I_int,MER51A",FALSE,TRUE,TRUE,None,None,-1,10703,ZNF280C,8286
chrX,130846053,130851792,"ERV_4301387_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5739,FIRRE,15115
chrX,131063279,131067087,ERV_4398524_HERV17_int,FALSE,TRUE,TRUE,None,None,-1,3808,STK26,90242
chrX,134192496,134203780,"ERV_4304709_MER66_int,MER66C",FALSE,TRUE,TRUE,None,None,-1,11284,RTL8A,6275
chrX,134759940,134765401,ERV_4400884_HERV4_I_int,FALSE,TRUE,TRUE,None,None,-1,5461,INTS6L,43478
chrX,134784647,134789157,ERV_4305165_HERV4_I_int,TRUE,TRUE,TRUE,None,None,-1,4510,SAGE2P,23223
chrX,134832573,134836584,ERV_4305194_PRIMA41_int,FALSE,TRUE,FALSE,None,None,-1,4011,CT45A1,10600
chrX,134913746,134915915,"ERV_4305238_HERVK14_int,LTR14B",TRUE,TRUE,TRUE,None,None,-1,2169,CT45A8,12779
chrX,135005516,135007704,ERV_4401048_PRIMA41_int,FALSE,TRUE,FALSE,None,None,-1,2188,SAGE1,10295
chrX,136138141,136141479,"ERV_4401954_LTR52,LTR52_int",FALSE,TRUE,FALSE,None,None,-1,3338,GPR101,24308
chrX,137206665,137209977,"ERV_4402694_LTR57_int,LTR57",FALSE,TRUE,FALSE,None,None,-1,3312,FGF13,486910
chrX,137340820,137346516,"ERV_4307710_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5696,FGF13,350371
chrX,137346517,137352204,"ERV_4402784_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5687,FGF13,344683
chrX,138478387,138484803,"ERV_4308666_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6416,SRD5A1P1,44174
chrX,139159755,139162982,"ERV_4309351_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,3227,LOC389895,10843
chrX,139337195,139343787,"ERV_4403909_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,6592,LOC389895,162125
chrX,140290665,140293656,"ERV_4404555_LTR3B,HERVK3_int",FALSE,TRUE,TRUE,None,None,-1,2991,LDOC1,19351
chrX,140972316,140977904,ERV_4310918_HERVL_int,FALSE,TRUE,TRUE,None,None,-1,5588,MAGEC3,4547
chrX,141315213,141320845,"ERV_4311200_HERVH_int,LTR7B,LTR7A",FALSE,TRUE,TRUE,None,None,-1,5632,MAGEC2,22137
chrX,141353417,141361263,ERV_4311227_HERVE_a_int,FALSE,TRUE,TRUE,None,None,-1,7846,MAGEC2,60341
chrX,141511162,141516758,"ERV_4405265_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5596,MAGEC2,218086
chrX,142003749,142010558,"ERV_4311756_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6809,SPANXN4,103155
chrX,142113886,142121623,"ERV_4405603_LTR46_int,LTR46",TRUE,TRUE,TRUE,None,None,-1,7737,SPANXN4,7910
chrX,142590012,142592284,"ERV_4405866_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,2272,SPANXN3,4279
chrX,142597180,142605134,"ERV_4312258_LTR46_int,LTR46",FALSE,TRUE,TRUE,None,None,-1,7954,SPANXN3,8123
chrX,142795788,142803677,"ERV_4312419_LTR46_int,LTR46",FALSE,TRUE,TRUE,None,None,-1,7889,SPANXN2,7974
chrX,143079585,143081913,"ERV_4406133_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,2328,UBE2NL,111223
chrX,143429269,143434178,"ERV_4406309_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,4909,UBE2NL,460907
chrX,143822456,143824343,ERV_4313208_MER4B_int,FALSE,TRUE,TRUE,None,None,-1,1887,SPANXN1,504679
chrX,143824516,143826765,ERV_4313210_ERV24_Prim_int,FALSE,TRUE,TRUE,None,None,-1,2249,SPANXN1,502257
chrX,143989215,143995635,"ERV_4313341_PRIMA4_int,PRIMA4_LTR",FALSE,TRUE,TRUE,None,None,-1,6420,SPANXN1,333387
chrX,144329189,144337002,"ERV_4406757_LTR46_int,LTR46",FALSE,TRUE,TRUE,None,None,-1,7813,SPANXN1,7980
chrX,145001061,145006477,"ERV_4314203_LTR57_int,LTR57",FALSE,TRUE,TRUE,None,None,-1,5416,MIR892C,67790
chrX,145394475,145397846,ERV_4407295_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,3371,MIR891A,285085
chrX,146213190,146216298,"ERV_4407739_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,3108,MIR513C,54923
chrX,146350097,146353552,"ERV_4315273_HERVK22_int,LTR22A",TRUE,TRUE,TRUE,None,None,-1,3455,MIR510,300
chrX,148155122,148161782,"ERV_4316844_HERVL18_int,LTR18C",FALSE,TRUE,FALSE,None,None,-1,6660,AFF2,72929
chrX,148397136,148401945,"ERV_4317020_LTR7Y,HERVH_int,LTR7B",TRUE,TRUE,TRUE,rs4844014,NAN,-1,4809,IDS,156573
chrX,148757259,148762800,"ERV_4409086_HERVK22_int,LTR22C0",TRUE,TRUE,TRUE,None,None,-1,5541,MAGEA11,7058
chrX,148801576,148809340,"ERV_4317323_HERVK22_int,LTR22C0",TRUE,TRUE,TRUE,None,None,-1,7764,MAGEA11,2648
chrX,148832323,148835637,"ERV_4409130_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,3314,HSFX1,20088
chrX,150718827,150731816,"ERV_4410309_LTR12C,HERV9NC_int",TRUE,TRUE,TRUE,None,None,-1,12989,PASD1,330
chrX,152176767,152188531,"ERV_4320090_LTR39_int,LTR39",FALSE,TRUE,TRUE,None,None,-1,11764,PNMA5,14107
chrX,152360384,152367302,"ERV_4411158_LTR7C,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6918,PNMA6A,19520
chrX,153816922,153819545,"ERV_4321593_HERVK_int,LTR5B",TRUE,TRUE,TRUE,None,None,-1,2623,CTAG1A,1847
chrX,153836676,153844018,"ERV_4412030_HERVK_int,LTR5B",TRUE,TRUE,TRUE,None,None,-1,7342,CTAG1B,1846
chrX,154618690,154622471,"ERV_4412509_HERVL_int,MLT2A1",FALSE,TRUE,TRUE,None,None,-1,3781,F8A2,5811
chrX,155199070,155206873,ERV_4412834_HERVE_a_int,FALSE,TRUE,TRUE,None,None,-1,7803,IL9R,20487
chrX,155210683,155219810,ERV_4412839_MER84_int,FALSE,TRUE,TRUE,None,None,-1,9127,IL9R,7550
chrY,3103158,3111535,"ERV_4436460_HERV3_int,LTR76",FALSE,TRUE,TRUE,None,None,-1,8377,LINC00278,132845
chrY,3512579,3518751,"ERV_4436621_LTR27E,MER52_int",FALSE,TRUE,TRUE,None,None,-1,6172,TGIF2LY,64497
chrY,3652768,3660850,"ERV_4436683_LTR46_int,LTR46",TRUE,TRUE,TRUE,None,None,-1,8082,TGIF2LY,204686
chrY,3721180,3727801,ERV_4436706_MER50_int,TRUE,TRUE,TRUE,None,None,-1,6621,TGIF2LY,273098
chrY,4076331,4082996,"ERV_4417151_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6665,MIR9985,391164
chrY,4144340,4149470,ERV_4436885_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,5130,MIR9985,324690
chrY,4223434,4229282,"ERV_4436912_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5848,MIR9985,244878
chrY,5192828,5198479,"ERV_4437330_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5651,PCDH11Y,219189
chrY,5677029,5678416,ERV_4437551_HERV4_I_int,FALSE,TRUE,TRUE,None,None,-1,1387,PCDH11Y,66760
chrY,5809152,5814077,"ERV_4418217_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,4925,PCDH11Y,198883
chrY,6007256,6012934,"ERV_4418374_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5678,TTTY23B,97552
chrY,6085237,6102586,"ERV_4437713_LTR24B,ERV24B_Prim_int",TRUE,TRUE,TRUE,None,None,-1,17349,TTTY23B,7900
chrY,6214951,6221564,"ERV_4437756_LTR12_,LTR12,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,6613,LINC00280,3695
chrY,6253561,6258016,"ERV_4418506_HERVE_int,LTR2C",FALSE,TRUE,TRUE,None,None,-1,4455,TTTY1B,425
chrY,6352343,6359346,"ERV_4418572_LTR12,LTR12B,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,7003,TTTY8B,10672
chrY,6758868,6763627,"ERV_4418806_HERVS71_int,LTR6A",TRUE,TRUE,TRUE,None,None,-1,4759,TBL1Y,15099
chrY,6826441,6833391,"ERV_4438050_HERVK_int,LTR5A",TRUE,TRUE,TRUE,None,None,-1,6950,TBL1Y,54654
chrY,7037522,7052192,"ERV_4438181_HERVIP10B3_int,LTR10G",FALSE,TRUE,FALSE,None,None,-1,14670,TBL1Y,77798
chrY,7037809,7045818,"ERV_4419030_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,8009,TBL1Y,78085
chrY,7065003,7072916,"ERV_4419043_HERV3_int,HERV1_LTRe",FALSE,TRUE,TRUE,None,None,-1,7913,PRKY,69096
chrY,7253533,7257370,ERV_4438372_HERV9_int,FALSE,TRUE,TRUE,None,None,-1,3837,PRKY,3945
chrY,7368631,7375192,"ERV_4419414_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,6561,PRKY,119043
chrY,7486741,7496252,"ERV_4438519_HERVK22_int,LTR22",TRUE,TRUE,TRUE,None,None,-1,9511,TTTY16,71145
chrY,7698960,7709120,"ERV_4419722_HERVS71_int,LTR6A",FALSE,TRUE,TRUE,None,None,-1,10160,TTTY12,20236
chrY,7731598,7735809,"ERV_4438603_LTR22E,HERVK22_int",TRUE,TRUE,TRUE,None,None,-1,4211,TTTY12,52874
chrY,7754065,7760680,"ERV_4438608_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,6615,TTTY12,75341
chrY,7820602,7829912,"ERV_4438617_HERVK11D_int,MER11D",TRUE,TRUE,TRUE,None,None,-1,9310,TTTY12,141878
chrY,7859942,7866933,"ERV_4438621_HERVK11_int,MER11C",TRUE,TRUE,TRUE,None,None,-1,6991,TTTY12,181218
chrY,8069054,8072102,ERV_4438739_HERVK22_int,FALSE,TRUE,TRUE,None,None,-1,3048,TTTY12,390330
chrY,8074348,8079886,ERV_4438744_HERV9NC_int,TRUE,TRUE,TRUE,None,None,-1,5538,TTTY12,395624
chrY,8404150,8412833,ERV_4420324_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,8683,LINC00279,93501
chrY,8580599,8586586,"ERV_4420477_HERVE_int,LTR2C",FALSE,TRUE,TRUE,None,None,-1,5987,TTTY19,7275
chrY,8671502,8679297,ERV_4420537_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,7795,TTTY11,13921
chrY,8734674,8738982,ERV_4420590_HERVE_int,TRUE,TRUE,FALSE,None,None,-1,4308,TTTY11,49251
chrY,8848658,8856473,ERV_4420688_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,7815,TTTY11,163235
chrY,8864104,8868827,"ERV_4420696_LTR14C,HERVK14C_int",TRUE,TRUE,TRUE,None,None,-1,4723,TTTY11,178681
chrY,8967265,8970019,ERV_4439140_MER52_int,FALSE,TRUE,TRUE,None,None,-1,2754,RBMY1A3P,184650
chrY,8982873,8988936,"ERV_4439146_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,6063,RBMY1A3P,165733
chrY,9045463,9054125,"ERV_4439173_LTR22B,HERVK22_int",TRUE,TRUE,TRUE,None,None,-1,8662,RBMY1A3P,100544
chrY,9075657,9082715,"ERV_4420824_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,7058,RBMY1A3P,71954
chrY,9118466,9126166,ERV_4439197_HERVE_int,TRUE,TRUE,TRUE,None,None,-1,7700,RBMY1A3P,28503
chrY,9508311,9515322,"ERV_4439304_LTR12,LTR12B,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,7011,TTTY8,13386
chrY,9612356,9616812,"ERV_4439314_HERVE_int,LTR2C",FALSE,TRUE,TRUE,None,None,-1,4456,TTTY1,428
chrY,9658818,9665431,"ERV_4421240_LTR12_,HERV9N_int,LTR12",FALSE,TRUE,TRUE,None,None,-1,6613,TTTY22,7964
chrY,9811447,9818753,"ERV_4421332_HERVK22_int,LTR22",FALSE,TRUE,TRUE,None,None,-1,7306,TTTY23,61876
chrY,9884777,9891363,"ERV_4439400_HERVH_int,LTR7B",FALSE,TRUE,TRUE,None,None,-1,6586,TTTY23,135206
chrY,13391387,13395198,"ERV_4440020_HERVK9_int,MER9a2",FALSE,TRUE,TRUE,None,None,-1,3811,GYG2P1,1122716
chrY,14009194,14016999,"ERV_4440247_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,7805,GYG2P1,500915
chrY,14402320,14408839,"ERV_4440468_HERVFH21_int,LTR21B",TRUE,TRUE,TRUE,None,None,-1,6519,GYG2P1,109075
chrY,14432433,14442172,"ERV_4422944_LTR15,HERV15_int",FALSE,TRUE,TRUE,None,None,-1,9739,GYG2P1,75742
chrY,14442180,14448502,"ERV_4422945_LTR14A,HERVK14_int",TRUE,TRUE,TRUE,None,None,-1,6322,GYG2P1,69412
chrY,14475068,14482729,"ERV_4440530_HERVS71_int,LTR6A",TRUE,TRUE,TRUE,None,None,-1,7661,GYG2P1,35185
chrY,14671144,14677317,"ERV_4440687_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6173,TTTY15,96980
chrY,14705530,14710924,"ERV_4440697_HERVFH21_int,LTR21B",TRUE,TRUE,TRUE,None,None,-1,5394,TTTY15,63373
chrY,14711700,14720672,"ERV_4440699_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,8972,TTTY15,53625
chrY,15004245,15010355,ERV_4423410_HUERS-P3_int,FALSE,TRUE,TRUE,None,None,-1,6110,DDX3Y,5554
chrY,15105784,15113006,"ERV_4440993_LTR14,HERVKC4_int",TRUE,TRUE,TRUE,None,None,-1,7222,DDX3Y,73394
chrY,15222968,15234217,"ERV_4423522_LTR15,HERV15_int",TRUE,TRUE,TRUE,None,None,-1,11249,UTY,126041
chrY,15281635,15287744,"ERV_4441064_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6109,UTY,72514
chrY,15364407,15371245,"ERV_4423628_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,6838,UTY,10987
chrY,15450578,15459738,"ERV_4423698_HERV1_LTRc,HERV1_I_int",TRUE,TRUE,TRUE,None,None,-1,9160,UTY,24825
chrY,15547578,15554386,ERV_4423774_HERV1_I_int,TRUE,TRUE,TRUE,None,None,-1,6808,MIR12120,36670
chrY,15719228,15724298,"ERV_4423908_HERVK22_int,LTR22A",TRUE,TRUE,TRUE,None,None,-1,5070,TMSB4Y,91480
chrY,15724496,15730495,"ERV_4441230_HERVK14_int,LTR14B",TRUE,TRUE,TRUE,None,None,-1,5999,TMSB4Y,85283
chrY,15740218,15748649,ERV_4423917_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,8431,TMSB4Y,67129
chrY,15768727,15778118,"ERV_4441244_HERV9_int,LTR12F",FALSE,TRUE,TRUE,None,None,-1,9391,TMSB4Y,37660
chrY,16001229,16008936,ERV_4424097_HERV9_int,FALSE,TRUE,TRUE,None,None,-1,7707,VCY,88715
chrY,16105345,16106656,ERV_4441397_MER84_int,TRUE,TRUE,TRUE,None,None,-1,1311,VCY,6953
chrY,16159834,16161145,ERV_4424240_MER84_int,FALSE,TRUE,TRUE,None,None,-1,1311,VCY1B,6961
chrY,16270116,16279687,"ERV_4424344_HERV9_int,LTR12F",FALSE,TRUE,TRUE,None,None,-1,9571,VCY1B,101278
chrY,16452374,16467143,"ERV_4441573_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,14769,NLGN4Y,167352
chrY,16467141,16471895,"ERV_4441578_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,4754,NLGN4Y,162600
chrY,16486768,16493326,"ERV_4441587_HERVK11_int,MER11A",TRUE,TRUE,TRUE,None,None,-1,6558,NLGN4Y,141169
chrY,16618661,16625810,"ERV_4424673_HERV9NC_int,LTR12C",TRUE,TRUE,TRUE,None,None,-1,7149,NLGN4Y,8685
chrY,16702230,16708815,ERV_4441698_HERV9N_int,FALSE,TRUE,TRUE,None,None,-1,6585,NLGN4Y,25085
chrY,16926038,16933622,"ERV_4441825_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,7584,NLGN4Y-AS1,10125
chrY,16980403,16986834,"ERV_4441843_LTR22E,HERVK22_int",TRUE,TRUE,TRUE,None,None,-1,6431,NLGN4Y,22869
chrY,17095083,17104462,"ERV_4425073_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,9379,NLGN4Y,137549
chrY,17367037,17381956,ERV_4425326_HERVE_a_int,FALSE,TRUE,TRUE,None,None,-1,14919,NLGN4Y,409503
chrY,17371863,17380247,"ERV_4425327_LTR12C,HERV9NC_int",TRUE,TRUE,TRUE,None,None,-1,8384,NLGN4Y,414329
chrY,17498976,17505906,"ERV_4442096_HERV9NC_int,LTR12D",FALSE,TRUE,TRUE,None,None,-1,6930,NLGN4Y,541442
chrY,17512200,17516976,"ERV_4425426_LTR14A,HERVK14_int",TRUE,TRUE,TRUE,None,None,-1,4776,NLGN4Y,554666
chrY,17624194,17629957,"ERV_4425509_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5763,NLGN4Y,666660
chrY,18085226,18094576,"ERV_4442409_HERVK11D_int,MER11D",TRUE,TRUE,TRUE,None,None,-1,9350,NLGN4Y,1127692
chrY,18183586,18191966,ERV_4425965_HERV9_int,FALSE,TRUE,TRUE,None,None,-1,8380,NLGN4Y,1226052
chrY,18275723,18284914,"ERV_4442510_HERV30_int,LTR30",TRUE,TRUE,TRUE,None,None,-1,9191,NLGN4Y,1318189
chrY,18309317,18316040,"ERV_4426074_HERVS71_int,LTR6A",FALSE,TRUE,TRUE,None,None,-1,6723,FAM41AY1,1296797
chrY,18372022,18378888,"ERV_4442561_LTR12,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,6866,FAM41AY1,1233949
